text,reply count,like count,sentiment,
"Terima kasih sudah membuat film ini, terima kasih sudah membuka mata kami ðŸ˜­ðŸ˜­ðŸ˜­
 Memang untuk mencapai kenikmatan dibutuhkan pengorbanan, tapi jika seperti ini, mohon jangan lagi ðŸ˜­ðŸ˜­ðŸ˜­
 Kita memang rakyat biasa, sekeras apapun kita mencoba dan melawan, kita tetap kalah ðŸ˜­ðŸ˜­ðŸ˜­
 Semoga ketabahan dan kesabaran selalu bersama kalian, dan semoga selalu dalam lindunganNya, kita semua mendoakan semoga segalanya lekas membaik ðŸ˜­
 Jujur sedih bgt nonton ini, kita harus gimana ðŸ˜­
 Dan dengan energi listrik yg dihasilkan sebanyak itu, dan dengan pengorbanan sebesar itu, masih banyak daerah2 yg belum terpssok listrik ðŸ˜­",1,1,,
"gila udah 22 juta lebih di tonton (artinya udah 10% populasi rakyat Indonesia) tentunya melek tekhnologi 'intelektual' 1 berbanding 10 ..
 mata Najwa mana suaranya ?!",0,0,,
"35:45 ðŸ˜­ðŸ˜­
 Miriss hati ku pak.. Lihat smua ini dan bpak Sampai bersumpa..ðŸ˜­ðŸ˜­",0,1,,
"dari yang saya lihat jika seseorang mempuyai kekuasaan, dan kepintaran mereka selalu merugikan masyarakat kecil meskipun kepentingan tersebut untuk umum !!!!",0,0,,
"Kalian peras bumi pertiwi hanya demi kepentingan pribadi? 
 kalian tindas rakyat kecil dan lemah, agar saham kalian lebih besar.
 Sebangsat itu kah kaum elit politik?
 Neraka berjanji akan menghabisimu!!!!",0,0,,
Bagaimana nih tanggapan kementerian terkait menanggapi masalah ini. Mau di selesaikan dgn memberikan solusi kepada masyarakat/dibiarkan gitu aja dan memberi keuntungan yg sangat besar bagi pelaku bisnis pertambangan. Government must do!,0,0,,
"Ini mah benang kusut abis di atas, sumpah kaga bakalan beres ini masalah sampai kapanpun",0,0,,
"Harusnya para pejabat & para elit politik nonton film ini, tapi pasti pada bilangnya belum sempet nonton, mirisss.",0,1,,
ganti presiden aja udah.......masalah kayak gini aja kagak bisa di atasi....malah berbelit belit.....kurang tegas terhadap para pengusaha batu bara......DENGERIN TU KELUH KESAH RAKYAT....JANGAN CUMA DUIT YANG ADA DIOTAK.....BANGSAATTTTTTT,0,0,,
Harusnya kita teringat kisah Abdurahman bin auf !!!!!!!!!!!!!!!!,0,1,,
"Semoga dengan ada video ini, hutan meratus HST kalsel bisa di selamatkan",0,0,,
"miris indonesia ku, terima kasih team pembuat sexy killer, membukakn mata saya akan bobrokny elit kita",0,0,,
"Dari sini kita bisa lihat bagaimana kondisi terkini Indonesia, banyak sekali disini muncul permasalahan baik dari segi ekonomi sampai medis. Naaaah setelah ini apakah ada perubahan dari viewers selain berkomentar jahat, seperti contohnya mengurangi penggunaan listrik dirumah itu merupakan salah satu contoh kecil solusi dari permasalahan diatas. Yuk speak up boleh tp gunakan bahasa yang baik dan berikan solusi meskipun sedikit, bukannya malah salah2an :) kita sudah tahu siapa yang salah siapa yang harus bertanggung jawab tp kita generasi penerus juga punya peran dalam menyelesaikan persoalan ini, masuk ke pemerintahan contohnya atau menggunakan ilmu yang diperoleh dalam menyelesaikan persoalan ini ;) semangat generasi muda Indonesia! Ini bukan lagi tanggung jawab pemerintah, ini tanggung jawab bersama.",1,1,,
"Yah kaga ush jauh2 liat aja pns, polisi , org2 perpajakan dan badan usaha pemerintah lainnya rata2 turun temurun ke anaknya, cucunya, keponokan or sepupu. Jadi ya korupsi bakal terus lanjut. Hanya mementingkan keluarga sendiri. Kalau mau ya harus semua bener2 dirombak diganti org baru semua. Jangan die2 lagi, keturunannya die2 jg lagi.. same aje. Dan gw heran sama org2 goblok yg msh ngedukung capres 1/2 setelah nonton film ini.",0,2,,
Dasar manusia egoiss... ðŸ™ðŸ™ƒðŸ™ƒ,0,1,,
"Setelah melihat video ini saya jadi mengerti. Siapapun presidennya tujuannya tetap sama. 
 My Bisnis is number one.",1,40,,
Sungguh polusi pertambangan di daerah kuðŸ˜ž,0,1,,
Itulah kenapa saya ingin belajar pemerintahan,0,0,,
Nunggu pak jkw sm pak prbw ngereact ini,0,0,,
"Kebanyakan anak indonesia tidak mengetahui kalo negaranya lagi dijajah..bukan dari negara lain melainkan dari dalam negara sendiri..jaga indonesia ku jaga negara ku dari keserakahan manusia yang tidak bertanggung jawab..#akuanakindonesia
 Salam manis "" Regi Gi""",0,0,,
Ya Allah lindungilah saudara saudari kami. tunjukkan jalan keluar yg bahagia buat kami. Q dari Batang .,0,0,,
"Film dan vidio yg luar biasa menambah ilmu dan wawasan kita tentang batu bara, sudah saatnya kita menggunakan energy yg terbarukan. 
 
 Yg mnrt sepengetahuan saya juga, perusahaan2 energy terbarukan adalah 80% pemilik, pendiri, dan penyokong dana NGO international yg bergerak di bidang lingkungan.
 
 Insight utama dari film ini adalah ""SEMUA DENGAN KEPENTINGAN NYA MASING MASING SEMUA DENGAN CITA CITANYA MASING MASING., TIDAK ADA YG SEMPURNA KARENA SEMPURNA BERARTI BERHENTI BERKEMBANG DAN TIDAK ADA IMPROVISASI LAGI DALAM HIDUP KITA. SOOO JADILAH BAGIAN TERBAIK DALAM HIDUPMU APAPUN TAKDIRMU SEBAGAI MANUSIA.",0,0,1,
Keparahan,0,0,,
Gubernur nya mabok,0,0,,
2 jempol untuk tim yang membuat.. Untuk materi selanjutnya apa bisa tambang Grassberg ternasuk yang underground diliput?,0,0,,
"aneh cerita tentang batu bara dimasukkan hal2 yang berbau pornografi.
 anehh",0,0,,
Jadi kasian sama kampret dan cebong... hohooh,0,0,,
Tunduk tertindas atau bangkit melawan!!!,0,0,,
"Terbongkar sudah, dalam pilpres tak hanya persaingan politik tapi jg persaingan bisnis dalam skala besar dan kita sebagai rakyat di buat gaduh tnp mau tau tujuan mrk di balik layar",0,0,,
Yang ngmngin kubu2 an pada rame siapa menang siapa kalah ..lah elite nya di atas santai kerjasama bisnis peduli amat ... #bukankalengkaleng..,0,0,,
Terus solusinya apa ya ?,0,0,,
Bener2 ngk beres ini wakilnya,0,0,,
"Tambang ini di setujui sebelum presiden jokowi,bener kagak?",0,3,,
Ya tuhan ucapan gubernurnya.. Rendah sekali sangat sangat rendah,0,0,,
"Yang pengen Mbak Najwa Shihab bahas isu ini dan undang jurnalis ke Mata Najwa Sila LIKE!!
 
 ðŸ‘‡LIKE",8,971,,
"Ternyata pemimpin di negeri ini baik presiden maupun calon presiden dan semua timses nya gila kekuasaan hanya untuk mencari keuntungan semata, kita sebagai rakyat bawah hanya bisa menyaksikan tanpa bisa berbuat apa apa",3,130,,
"angkat ke TV nasional, kira2 berani gak ya? Tp skarang TV Nasional pada mlempem semua, Karni Ilyas juga mlempem, apalagi Najwa Shihab...",0,13,,
Siapa yg nonton ini pas bulan puasa? Sumpah gemesnya gaketahan,0,2,,
Luhut.. kira2 nnton gak ya ?,0,0,,
"Selama ga punya kekuatan kita rakyat biasa ya cuma bisa, hemat energi, dan mengunakan energi alternatif.",0,0,,
Dr jaman orde baru.. ðŸ˜‘ðŸ˜‘,0,0,,
sedih sekali melihat bpk nelayan di Batang :'(,0,1,,
"Semoga ke depan lebiih baik
 Indonesia tanah pusaka.",0,0,,
"mahakarya Indonesia, karya film yang sangat luar biasa. sampai gue download sebesar 515 MB. Laaaaaaffff!",0,0,,
"PECAT PEMPROV yang bilang ""Nasib nya memang mati di lubang tambang""
 Yang setuju like",14,511,,
Jadi solusinya bagaimana kalaw sudah seperti ini??? Kenapa kemaren pemilu presiden pilihannya cuma ada 1 dan 2 sih ðŸ˜‚,0,0,,
Click bait anjng!!,0,0,,
isran congornya sopan sekali..luar biasa...kepleset lah kau disana biar kamipun kata *itu udh nasibmu jugaaaaaa.ada hantu narik kakimu kali*,0,1,,
habis di jarah ...kekayaan alam indonesia batu bara di jarah segelintir orang elit di jakarta bagi hasil nya tidak jellas hanya di nikmati elit politek dan cukong berpusat di singapore,0,0,,
Lubangan air di bikin parawisata hantu pengunjungnya ðŸ˜ di bikin sendiri di rusak sendiri #miris,0,0,,
"Ada aja yg ga suka film seperti ini, mereka ga punya perasaan dan ga ada kemanusiaannya..Emang gampang bikin film seperti ini, akan saya share dan upload film ini..semoga pada bisa melek",0,9,,
"maju salah mundur salah,,
 yg sabar aja,,",0,0,,
"Gak usah pade mendadak jd aktivis dan sok kritis kalo hidup lo masih boros listrik dan masih tergantung sama colokan listrik, power bank, AC, lemari es, dispenser, rice cooker dll dsb. Mulai aje dari diri sendiri gimana caranya bijak menggunakan listrik, dari hal simple kaya matiin lampu di siang hari dan cabut stop contact yg gak kepake itu sudah lumayan mengurangi kerusakan bumi, daripada cuma koar2 di sosmed yg ngabisin kuota, energi tubuh, pikiran, dan juga batery hp yg butuh listrik, talk less do more...",0,0,0,
Byar pet byar pet menit berapa?,0,0,,
"Ada yang bisa jelasin kenapa nama filmnye ""sexy killers""?",0,0,,
"Ada 3 kemungkinan dibalik dibuat nya film ini (opini gua) :
 1. Hanya untuk mendamaikan cebong kampret?
 2. Hanya mengajak yg menonton golput?
 3.Untuk mendorong masyarakat agar melawan sistem politik dan medianya secara masif?
 #banggajadigolput #bukankalengkaleng",5,5,0,
Mati aja itu gubernur. Omongan kok tong sampah. Dia aja duduk disitu dari suara rakyat. Suruh berenang sehari di kubangan tambang ðŸ‘¿ðŸ‘¿ðŸ‘¿ðŸ‘¿ðŸ‘¿,8,88,,
"Astafirullahalazim , ada apa dengan bangsa ku? Mengapa manusia2 rakus yang harus menguasai bangsaku :( rakyat kecil selalu terdindas oleh para petinggi2 negara, mana keadilan bagi seluruh rakyat indonesia? Mana kemakmuran bagi seluruh rakyat? Mana hoi tanggung jwab gubenur pemerintah presiden ?",1,5,,
"Akhirny cebong dan kampet bersatu,tanpa tahu apa tujuan merka saling menghujat,cebong dan kampret tolol semua...malah smp ranah AGAMA",0,9,,
"Yg dukung malah bule,yg lokal malah bulsit",0,0,,
Masyarakat yg dibinasakan para pengusaha dan miliarder,0,0,,
"Puluhan juta tayang tanpa iklan 
 Syg sekali perjuangan dan kerja keras anda 
 Semoga karya mulia anda melimpahkan rejeki buat anda 
 Semangat dan sehat selalu untuk karya berikut nya 
 Doa bangsa ini mengikuti langkahmu",0,0,,
gubernur ny jancuk!,0,0,,
"Enggak ada benernya orang, semu dihubung2kan. Provokasi kah ini?",0,0,,
"YaAllah berikan hamba jalan untuk menolong negara ini dari para perusak alam
 semoga suatu saat nanti saya di beri amanah untuk memimpin dan di beri kekuatan oleh Allah untuk menolong negara kita tercinta ini
 aamiin",0,0,,
Ada air ada angin kenapa harus mengeruk lapisan bumi ? Hadeeee,0,0,,
jadi kesimpulan na eta eta keneh ..,0,0,,
"Pemilu 2019 lebih layak di sebut SEXY KILLERS kurang dari 1 bulan 500 lebih nyawa melayang, jumlah korban hingga saat ini melebihi jumlah korban Tsunami Selat Sunda kemarin",0,0,,
indinesia gini amat ya,0,0,,
Negara ga akan maju jika Pemimpin nya tidak takut Tuhan!,0,5,,
"ternyata "" BOLO DEWE"" ...",0,0,,
"Prabowo tahun 2009 adalah cawapres Megawati.
 Fadli Zon pada Pilkada DKI 2012 adalah jurkam Jokowi-Ahok.
 
 SBY, mantan menterinya Megawati. Maju nyapres bareng JK,
 
 didukung Surya Paloh, nantang Megawati.
 
 Pilpres berikutnya, JK nyapres bareng Wiranto melawan SBY-Boediono, didukung Aburizal Bakrie yang sekarang lebih akrab dengan Prabowo dan lucunya temenan juga sama Rachmawati, musuh besar pengusaha dan para militer.
 
 Ratna Sarumpaet, jaman orba adalah musuh Suharto. Sekarang gandeng dengan Prabowo yang disokong penuh keluarga Cendana.
 
 Anies Baswedan pada 2013 adalah peserta kandidat capres di konvensi Partai Demokrat. Di Pilpres 2014 jadi timses Jokowi-JK, dan sempat masuk kabinet sebagai menteri pendidikan. Pengkritik keras kelompok radikal macam FPI melalui gerakan merajut kebangsaan. Sekarang mendekat ke Prabowo, PKS, dan FPI.
 
 Amien Rais, menentang Megawati jadi presiden, lalu bikin
 
 manuver poros tengah naikkan Gus Dur jadi presiden. Di tengah jalan, Gus Dur digulingkan, dan menaikkan Megawati jadi presiden.
 
 Periode berikutnya, 2004, Amien Rais nyapres melawan SBY dan Prabowo. Amien begitu anti dengan Prabowo karena dianggap pelanggar HAM dengan menculik para aktivis. Lho sekarang kok gandeng mesra dengan Prabowo yang pada zaman reformasi menjadikan Amien Rais sebagai target yang harus diamankan oleh Prabowo.
 
 Ali Mochtar Ngabalin, pilpres 2014 adalah ""Die-hard"" Prabowo yang paling sengit menyerang Jokowi. Hari ini, bergelayut manja di pelukan Jokowi.
 
 PKS, gila-gilaan menyerang Prabowo di pilpres 2009 dan Pilkada DKI 2012. Sekarang, asoy geboy dengan Gerindra.
 
 PDIP & Gerindra pernah mesra sbg oposisi terhadap rezim SBY yang disokong Golkar, PKS dan PAN. Sekarang? Tau sendirilah.
 
 Tjahjo Kumolo dahulu adalah Ketua KNPI zaman Pak Harto dan sekarang bisa menjadi petinggi PDIP orang dekat Megawati.
 
 Begitu juga dengan PKS, semua juga sudah tahu ceritanya.
 
 Para kader gila-gilaan melakukan black campaign menjatuhkan Prabowo pada Pilpres 2009 dan Pilkada DKI 2012. Sekarang, tak terpisahkan.
 
 Ahmad Dhani dulu geger dengan FPI karena masalah lambang agama, sampe bikin lagu ""Laskar Cinta"" buat ngejek FPI. Sekarang?
 
 Surya Paloh (Nasdem), Wiranto (Hanura), SBY (Demokrat), Cahyo Kumolo (PDIP), Letjend. Luhut Pangaribuan (orang dekat pak Jokowi), Ruhut Sitompul (Demokrat dan kini sudah keluar), Prabowo (Gerindra), Sutiyoso, Aburizal Bakrie (Golkar), alm. Sutradara Ginting (PDIP) dahulu adalah orang Golkar dan orang dekat pak Harto dan sekarang bisa berseberangan punya partai sendiri sendiri (ada di kubu pemerintah dan ada juga di kubu non pemerintah).
 
 PKS dan Gerindra selama masa SBY adalah musuh bebuyutan,
 
 karena Gerindra begitu mesra bersama PDIP (dalam status
 
 oposisi), sementara PKS masuk koalisi di Setgab SBY.
 
 Bahkan sekarang Fadli dan Fahri udah kayak ipin dan
 
 upin. Tapi anehnya, Fahri gontok-gontokan dengan PKS yang
 
 para bosnya (Sohibul Iman dan Prabowo) begitu seiya sekata.
 
 Nothing is impossible in this country. Everything is just a game. Makanya istilahnya adalah ""bermain politik"", karena ini hanyalah sebuah permainan. Bukan ideologis dan bukan agama.
 
 Dalam politik itu, tidak ada kawan sejati atau musuh abadi, yang ada adalah kepentingan yang abadi. Politik kepentingan jauh mengalahkan ideologi, partai, maupun golongan. Yang dulu menjadi aktifis vokal zaman pak Harto dan zaman SBY sekarang hidup baik menjadi Komisaris di BUMN di era sekarang.
 
 Mari kita yang rakyat biasa dan orang kecil ini ingat, bahwa
 
 politik itu permainan yg dinamis. Jangan korbankan teman,
 
 sahabat, saudara, dan tetangga hanya berbeda pilihan politik hari ini.
 
 Yang wajar wajar aja lah, ga perlu emosional. Mereka yang di
 
 atas ketawa-ketiwi aja ngeliat kita berdebat kusir, left group,
 
 dikeluarkan dari grup, delete friends di media sosial,
 
 bertengkar/berdebat di media sosial dan di dunia nyata,
 
 menghabiskan energi dengan saling mencela pilihan orang lain.
 
 Tak perlu memusuhi kawan dan kerabatmu yang berbeda pilihan capresnya. Para elit politik itu bisa gonta-ganti pasangan politik seenak udelnya sendiri, mereka yang tadinya musuh bisa jadi kawan atau sebaliknya. Sementara kalian sudah terlanjur memutus persahabatan bahkan persaudaraan demi junjungan politisi kalian. Mereka mendapat kekuasaan, kalian kehilangan persahabatan.
 
 Ingatlah, kalo hidupmu susah, yang menolongmu itu bukan para elit politik di atas sana, tapi kawanmu, tetanggamu, saudaramu.
 
 Hidup, pertemanan, dan persahabatan kita yang telah lama dan baik terlalu berharga untuk dikorbankan kepentingan orang lain (COPAS aJ)",29,322,,
Yg dislike kaya nya para pejabat yg haus akan kekuasaan wkwkwk,0,0,,
Sexy killer penjajahan gaya baru,0,1,,
"watchdoc bikin film kerusakan alam karena sawit juga lah....,",0,0,,
Sungguh malang indonesia dpt gubernur gtu,0,0,,
"Hahahaha ,gurbernur kaltim nya tidak logis untuk menjawab dan tidak bertanggung jawab .ingin saya ketawakan anda pak kok tidak logis jawabnya ðŸ¤£ðŸ¤£",2,22,,
Pemerintah serba salah,0,0,,
"Haduuuh ðŸ˜‚ðŸ˜‚ matinya nasib katanya , enak kali ngomong , trus kalo sakit kita gak butuh diobati dibawa ke rumah sakit gitu ? Kan sama aja ujung2ya juga mati karena sakit , udah nasibðŸ˜‚ .
 Susah sama pemikiran tu orang ðŸ˜‚mau disalahkan juga itu pilihan rakyatnya",0,0,,
"Sedih yah, nggak snggup liat smpai akhr",0,1,,
"Kenapa indonesia tidak menggunakan energi THORIUM (th)..yang lebih baik dari uranium dan limbahnya bisa dikatakan bebas radiasi. Sebagai gambaran 1 gram Thorium dapat menghidupi 1 rumah dengan kapasitas listrik 1300watt dalam seminggu.
 Sumber daya Thorium terhampar banyak di permukaan tanah di seluruh indonesia tanpa harus di gali.. Sebagai contoh Thorium di pulau bangka telah ditemukan melalui hasil ekstrak limbah penambangan timah.",7,86,,
"Thanos mana thanos manA, biar dimusnahin tu menungso serakah",0,0,,
"Terus maunya presiden yg benar2 bersih, dari rakyat jelata? Sayangnya rakyat sendiri jika no money jg g coblos, g ada dana juga g bs kampanye. Itu kenyataannya,artinya klo mau bersih rakyat sendiri jg harus mikir. Krena negara tanpa pimpinan juga akan hancur. Mnurut sy baik video ini maupun capres sama aja. Semua cari ke untungan. Hanya dari sisi mana itu saja",0,0,,
"Nice documentary :)
 Sepertinya sudah rahasia umum, sudah di expose juga di TEDEx serta solusi dan langkah nyatanya, cuman lagi-lagi orang jauh sana yang lebih peduli --> https://www.youtube.com/watch?v=dXWikNXiG2Q (Cekidot, bukan promosi) 
 
 *peace out :)",0,5,,
"Hehe gubernurya bgst, gitu kok pantas jadi gubernur goblok! Gak punya hati",0,0,,
"#beranitolaktambang
 wahai saudara ku.tolak lah tambang yang menguntungkan orang2 luar.kami diaceh sangat marah apabila tanah kami dijajah.seprti kasus pt.EMM.kami demo gebenur apabila izin tambang itu didirikan.apabila tanah kami dijajah otomatis kami akan sengsara.berjuanglah saudaraku.mari kita bersatu melawan penjajah bangsa sendiri.",1,1,,
"Mungkin dengan video ini bisa sedikit menjawab,, siapa saja yg ada di balik PILPRES & siapa yg anda2 pilih wkt itu. Mari kita sama2 renungkan lagi... Semoga ALLAH senantiasa melindungi kita semua... AMIN... ðŸ™",0,0,,
sama hal nyh dengan daerah saya ..yg kini mulai tercemari polusi dari pabrik semen jawa SCG yg letak nyh brada d daerah pemukiman ...#PTsemenjawaSCG,0,0,,
Oohh indonesia ku,0,0,,
"teriak miris miris tp masih buang sampah sembarangan.
 teriak miris miris tp cas hp nyolok terus di stop kontak.
 teriak miris miris tp ga peduli 17-22.
 teriak miris miris tp buang puntung rokok seenak jidat.
 teriak miris miris tp (ga mau dibilang miskin) msih make gas lpg 3kg.
 teriak miris miris tp tiap kali ada selalu ganti hp tiap ada hp keluaran baru.
 teriak miris miris tp habis lihat video ini kembali ke kehidupan semula yg tidak peduli sekitar.
 ini semua hanya persoalan perut,masalahnya kita tdk tau kapan harus berhenti makan sebelum kenyang.",0,0,,
Jika begini terus maka bagaimana selanjutnya keadaan di desa Depokku tercinta yang berada di Kabupaten Batang ini ? Mengingat jarak desaku dan PLTU kurang lebih 1KM saja.,0,0,,
Maafkan kami ibu pertiwi,0,2,,
Yg masih muda2 jika melihat video ini terfikir ngak di pikiran anda apakah nanti (anak cucu anda masih bisa merasakan alam yg masih bersih terutama kawasan wisata)jika PLTU dan tambang batu bara semakin membuat lingkungan tercemar...,0,1,1,
Ga tau ah males mau beli truck,0,0,,
"Smoga anak2 ataupun kluarga orang2 penting di dlam cerita ini sadar, bahwa apa yg mereka proleh sekarang tidak lepas dari kesengasaraan yg dirasakan oleh orang lain.. Ingat pengadilan itu ada tidak sekarang mungkin bisa saja esok, tidak di dunia ini bisa saja di dunia lain.",0,0,,
"Mau ngasih pendapat.. Di video ini yang ingin disalahkan siapa? kita semua..kenapa gua bisa bilang 'kita semua'? karena kita semua disini saling membutuhkan entah dari pemerintah membutuhkan masyarakat begitu juga sebaliknya
 karena gini.. kita tidak bisa menyalahkan pemerintah sepenuhnya karena pemerintah ingin pasokan listrik semua dapat ..kita juga salah kenapa? karena kita makai listrik seenaknya alias boros alhasil makin banyak listrik yang keluar=batu bara yang dikeruk semakin banyak dan PLTU semakin banyak juga.. alhasil tanah yang buat jatah sawah yang dipertaruhkan.. itu ulah siapa? ulah seluruh masyarakat yang tinggal di Indonesia ini
 
 mungkin saran gua aja sih ya.. kita mau bagaimanapun hilangin cara buruk kita dari kecil aja misalkan
 1.matikan lampu jika tidak dipakai
 2.lepas charger jika tidak digunakan
 3.Pokoknya hemat aja lah jangan takut gengsi..
 
 Nah dari situ insya allah dengan masyarakat berhemat listrik pemerintah akan tau listrik yang digunakan.. nah nanti lama - kelamaan kemungkinan akan mengurangi PLTU ,mengurangi pelubangan batu bara dan semoga digantikan tanah atau sawah dan lain sebagainya
 
 semoga aja dengan adanya penghematan dari listrik yang dipakai dapat digantikan ke tenaga lainnya seperti tenaga surya yang seperti di Jerman dan lain-lain.. memang sih harga lumayan mahal tapi dampak lingkungan yang ditumbulkan tidak merugikan masyarakat di Kalimantan sana
 
 Dan satu lagi Semua itu butuh yang nama ""PROSES"" butuh waktu bertahun- tahun untuk mengubah menjadi alam yang segar kembali..",0,0,,
